Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"258558070"	")"	
"2p"	"2P*"	"3/2"	"("	"262283063"	")"	
"2s"	"2S"	"1/2"	"("	"258619350"	")"	
"3p"	"2P*"	"1/2"	"("	"307622700"	")"	
"3p"	"2P*"	"3/2"	"("	"308729600"	")"	
"3s"	"2S"	"1/2"	"("	"307641200"	")"	
"3d"	"2D"	"3/2"	"("	"308727591"	")"	
"3d"	"2D"	"5/2"	"("	"309067901"	")"	
""	"Limit"	"---"	"("	"346117850"	")"	
