Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"456961430"	")"	
"2p"	"2P*"	"3/2"	"("	"468869070"	")"	
"2s"	"2S"	"1/2"	"("	"457135500"	")"	
"3p"	"2P*"	"1/2"	"("	"545348000"	")"	
"3p"	"2P*"	"3/2"	"("	"548894000"	")"	
"3s"	"2S"	"1/2"	"("	"545402000"	")"	
"3d"	"2D"	"3/2"	"("	"548887950"	")"	
"3d"	"2D"	"5/2"	"("	"549908240"	")"	
""	"Limit"	"---"	"("	"613608000"	")"	
