Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10"	"1S"	"0"	""	"0"	""	
"Tl XXXVII (4d9 2D<5/2>)"	"Limit"	"---"	"("	"13107000"	")"	
