Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"748608300"	")"	
"2p"	"2P*"	"3/2"	"("	"781720680"	")"	
"2s"	"2S"	"1/2"	"("	"749141000"	")"	
"3p"	"2P*"	"1/2"	"("	"897802000"	")"	
"3p"	"2P*"	"3/2"	"("	"907689000"	")"	
"3s"	"2S"	"1/2"	"("	"897982000"	")"	
"3d"	"2D"	"3/2"	"("	"907675100"	")"	
"3d"	"2D"	"5/2"	"("	"910238500"	")"	
""	"Limit"	"---"	"("	"1010212000"	")"	
