Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f6"	"7F"	"0"	""	"0"	""	
"4d10.4f5.(6H*).5s"	"7H*"	"2"	"("	"560000"	")"	
"W XXIV (4f5 6H*<5/2>)"	"Limit"	"---"	"["	"5167000"	"]"	
