Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3d4"	"5D"	"0"	""	"0"	""	
"Cd XXVIII (3d3 4F<3/2>)"	"Limit"	"---"	"("	"11300000"	")"	
