Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"590898300"	")"	
"2p"	"2P*"	"3/2"	"("	"611129690"	")"	
"2s"	"2S"	"1/2"	"("	"591194200"	")"	
"3p"	"2P*"	"1/2"	"("	"706731000"	")"	
"3p"	"2P*"	"3/2"	"("	"712764000"	")"	
"3s"	"2S"	"1/2"	"("	"706827000"	")"	
"3d"	"2D"	"3/2"	"("	"712754200"	")"	
"3d"	"2D"	"5/2"	"("	"714410600"	")"	
""	"Limit"	"---"	"("	"795199100"	")"	
