Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f13.5s"	"*"	""	""	"0"	""	
"Pb XXIV (4f13 2F*<7/2>)"	"Limit"	"---"	"("	"5210000"	")"	
