Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"848069900"	")"	
"2p"	"2P*"	"3/2"	"("	"891112590"	")"	
"2s"	"2S"	"1/2"	"("	"848830000"	")"	
"3p"	"2P*"	"1/2"	"("	"1018930000"	")"	
"3p"	"2P*"	"3/2"	"("	"1031802000"	")"	
"3s"	"2S"	"1/2"	"("	"1019200000"	")"	
"3d"	"2D"	"3/2"	"("	"1031784500"	")"	
"3d"	"2D"	"5/2"	"("	"1034996400"	")"	
""	"Limit"	"---"	"("	"1146545000"	")"	
