Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"2s2.2p2"	"3P"	"0"	""	"0"	""	
"2s2.2p2"	"3P"	"2"	""	"11531000"	""	
"2s.2p3.(2P*<3/2>)"	"(1/2,3/2)*"	"1"	""	"14534000"	""	
"W LXX (2p 2P*<1/2>)"	"Limit"	"---"	"["	"149022000"	"]"	
