Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3d8"	"3F"	"4"	""	"0"	""	
"Nd XXXVI (3d7 4F<9/2>)"	"Limit"	"---"	"("	"18720000"	")"	
