Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d7"	"4F"	"9/2"	""	"0"	""	
"Hg XXXIX (4d6 5D<4>)"	"Limit"	"---"	"("	"13897000"	")"	
