Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"787293500"	")"	
"2p"	"2P*"	"3/2"	"("	"824097790"	")"	
"2s"	"2S"	"1/2"	"("	"787906000"	")"	
"3p"	"2P*"	"1/2"	"("	"944858000"	")"	
"3p"	"2P*"	"3/2"	"("	"955851000"	")"	
"3s"	"2S"	"1/2"	"("	"945067000"	")"	
"3d"	"2D"	"3/2"	"("	"955835400"	")"	
"3d"	"2D"	"5/2"	"("	"958644500"	")"	
""	"Limit"	"---"	"("	"1063169000"	")"	
