Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f14.5p3"	"2P*"	"3/2"	""	"0"	""	
"Re XII (4f14.5p2 3P<0>)"	"Limit"	"---"	"("	"1681000"	")"	
