Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f8"	"7F"	"6"	""	"0"	""	
"4d10.4f7.(8S*).5s"	"9S*"	"4"	"("	"280000"	")"	
"W XXII (4f7 8S*<7/2>)"	"Limit"	"---"	"["	"4383000"	"]"	
