Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5f10.7s2"	"5I"	"8"	""	"0"	""	
"Cf II (5f10.7s 6I<17/2>)"	"Limit"	"---"	""	"50666.76"	""	
