Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5f2.7s2"	"3H"	"4"	""	"0"	""	
"Pa III (5f2.6d 4I<11/2>)"	"Limit"	"---"	"["	"96000"	"]"	
