Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"404225360"	")"	
"2p"	"2P*"	"3/2"	"("	"413485570"	")"	
"2s"	"2S"	"1/2"	"("	"404362800"	")"	
"3p"	"2P*"	"1/2"	"("	"482010100"	")"	
"3p"	"2P*"	"3/2"	"("	"484766100"	")"	
"3s"	"2S"	"1/2"	"("	"482052000"	")"	
"3d"	"2D"	"3/2"	"("	"484761120"	")"	
"3d"	"2D"	"5/2"	"("	"485568510"	")"	
""	"Limit"	"---"	"("	"542339100"	")"	
