Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"155613537"	")"	
"2p"	"2P*"	"3/2"	"("	"156946846"	")"	
"2s"	"2S"	"1/2"	"("	"155639210"	")"	
"3p"	"2P*"	"1/2"	"("	"184859160"	")"	
"3p"	"2P*"	"3/2"	"("	"185254880"	")"	
"3s"	"2S"	"1/2"	"("	"184866850"	")"	
"3d"	"2D"	"3/2"	"("	"185254155"	")"	
"3d"	"2D"	"5/2"	"("	"185379900"	")"	
""	"Limit"	"---"	"("	"207986560"	")"	
