Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"321110940"	")"	
"2p"	"2P*"	"3/2"	"("	"326898136"	")"	
"2s"	"2S"	"1/2"	"("	"321200700"	")"	
"3p"	"2P*"	"1/2"	"("	"382409000"	")"	
"3p"	"2P*"	"3/2"	"("	"384129600"	")"	
"3s"	"2S"	"1/2"	"("	"382436200"	")"	
"3d"	"2D"	"3/2"	"("	"384126580"	")"	
"3d"	"2D"	"5/2"	"("	"384644910"	")"	
""	"Limit"	"---"	"("	"430267000"	")"	
