Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3s2.3p"	"2P*"	"1/2"	""	"0"	""	
"3s2.3p"	"2P*"	"3/2"	""	"63569."	"+c"	
"3s.3p2"	"2P"	"3/2"	""	"636080."	"+c"	
"3s2.3d"	"2D"	"3/2"	""	"720620."	""	
"3s2.3d"	"2D"	"5/2"	""	"729260."	"+c"	
"As XXII (3s2 1S<0>)"	"Limit"	"---"	"["	"6562000"	"]"	
