Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"141172268"	")"	
"2p"	"2P*"	"3/2"	"("	"142267753.6"	")"	
"2s"	"2S"	"1/2"	"("	"141194020"	")"	
"3p"	"2P*"	"1/2"	"("	"167668000"	")"	
"3p"	"2P*"	"3/2"	"("	"167993150"	")"	
"3s"	"2S"	"1/2"	"("	"167674610"	")"	
"3d"	"2D"	"3/2"	"("	"167992552"	")"	
"3d"	"2D"	"5/2"	"("	"168096322"	")"	
""	"Limit"	"---"	"("	"188643800"	")"	
