Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f9.5s2.5p4"	"*"	""	""	"0"	""	
"Ho VIII (4f9.5s2.5p3)"	"Limit"	"---"	"("	"904000"	")"	
