Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f"	"2F*"	"5/2"	""	"0"	""	
"4d10.4f"	"2F*"	"7/2"	""	"33000"	"+x"	
"4d9.4f (1P*).4f"	"2G"	"7/2"	""	"1943370"	""	
"4d9.4f (1P*).4f"	"2G"	"9/2"	""	"1997830"	"+x"	
"4d9.4f (1P*).4f"	"2D"	"3/2"	""	"2024200"	""	
"4d9.4f (1P*).4f"	"2D"	"5/2"	""	"2057200"	"+x"	
"4d9.4f (1P*).4f"	"2F"	"5/2"	""	"2052200"	""	
"4d9.4f (1P*).4f"	"2F"	"7/2"	""	"2085200"	"+x"	
"W XXIX (4d10 1S<0>)"	"Limit"	"---"	"["	"7109000"	"]"	
