Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f4"	"5I"	"4"	""	"0"	""	
"4d10.4f3.(4I*).5s"	"5I*"	"4"	"("	"780000"	")"	
"W XXVI (4f3 4I*<9/2>)"	"Limit"	"---"	"["	"5921000"	"]"	
