Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5d4.6p"	"87231*"	"1/2"	""	"87231.77"	""	
"5d4.6p"	"87251*"	"7/2"	""	"87251.23"	""	
"5d4.6p"	"87964*"	"5/2"	""	"87964.10"	""	
"5d4.6p"	"88008*"	"3/2"	""	"88008.10"	""	
"5d4.6p"	"88143*"	"5/2"	""	"88143.40"	""	
"5d4.6p"	"88157*"	"13/2"	""	"88157.70"	""	
"5d4.6p"	"88774*"	"9/2"	""	"88774.45"	""	
"5d4.6p"	"89340*"	"5/2"	""	"89340.33"	""	
"5d4.6p"	"89903*"	"7/2"	""	"89903.34"	""	
"5d4.6p"	"90066*"	"7/2"	""	"90066.20"	""	
""	"90735*"	"3/2"	""	"90735.64"	""	
"5d4.6p"	"90984*"	"11/2"	""	"90984.35"	""	
"5d4.6p"	"91329*"	"9/2"	""	"91329.97"	""	
"5d4.6p"	"92152*"	"7/2"	""	"92152.76"	""	
"5d4.6p"	"92449*"	"9/2"	""	"92449.06"	""	
"5d4.6p"	"92567*"	"7/2"	""	"92567.53"	""	
"5d4.6p"	"92617*"	"3/2"	""	"92617.24"	""	
""	"92766*"	"1/2"	""	"92766.6"	""	
"5d4.6p"	"93087*"	"5/2"	""	"93087.02"	""	
"5d4.6p"	"93504*"	"5/2"	""	"93504.22"	""	
"5d4.6p"	"93849*"	"5/2"	""	"93849.58"	""	
"5d4.6p"	"94319*"	"7/2"	""	"94319.57"	""	
"5d4.6p"	"94398*"	"11/2"	""	"94398.47"	""	
"5d4.6p"	"94512*"	"9/2"	""	"94512.00"	""	
"5d4.6p"	"94798*"	"5/2"	""	"94798.31"	""	
"5d4.6p"	"94829*"	"7/2"	""	"94829.16"	""	
"5d4.6p"	"94960*"	"11/2"	""	"94960.97"	""	
""	"95107*"	"3/2"	""	"95107.85"	""	
""	"95215*"	"1/2"	""	"95215.65"	""	
"5d4.6p"	"95661*"	"9/2"	""	"95661.73"	""	
"5d4.6p"	"96004*"	"3/2"	""	"96004.04"	""	
"5d4.6p"	"96236*"	"5/2"	""	"96236.36"	""	
"5d4.6p"	"96467*"	"13/2"	""	"96467.39"	""	
"5d4.6p"	"96701*"	"3/2"	""	"96701.04"	""	
"5d4.6p"	"96701*"	"5/2"	""	"96701.13"	""	
""	"96900*"	"1/2"	""	"96900.21"	""	
"5d4.(3H).6p"	"4H*"	"11/2"	""	"97032.95"	""	
"5d4.6p"	"97271*"	"3/2"	""	"97271.85"	""	
""	"97286*"	"7/2"	""	"97286.84"	""	
"5d4.6p"	"97476*"	"9/2"	""	"97476.34"	""	
""	"97815*"	"7/2"	""	"97815.34"	""	
"5d4.6p"	"97826*"	"13/2"	""	"97826.06"	""	
"5d4.6p"	"97860*"	"5/2"	""	"97860.52"	""	
"5d4.(3H).6p"	"4I*"	"15/2"	""	"98540.51"	""	
"5d4.6p"	"98596*"	"7/2"	""	"98596.29"	""	
"5d4.6p"	"98926*"	"9/2"	""	"98926.96"	""	
""	"99277*"	"5/2"	""	"99277.71"	""	
"5d4.6p"	"99528*"	"7/2"	""	"99528.13"	""	
""	"99634*"	"3/2"	""	"99634.37"	""	
"5d4.6p"	"99874*"	"11/2"	""	"99874.56"	""	
""	"99923*"	"5/2"	""	"99923.09"	""	
""	"99993*"	"9/2"	""	"99993.43"	""	
"5d4.6p"	"100309*"	"11/2"	""	"100309.90"	""	
""	"100924*"	"3/2"	""	"100924.02"	""	
""	"101075*"	"7/2"	""	"101075.86"	""	
"5d4.6p"	"101190*"	"13/2"	""	"101190.34"	""	
""	"101331*"	"5/2"	""	"101331.98"	""	
"5d4.6p"	"101452*"	"11/2"	""	"101452.99"	""	
"5d3.6s.6p"	"101524*"	"1/2"	""	"101524.43"	""	
"5d4.6p"	"101570*"	"7/2"	""	"101570.09"	""	
""	"101597*"	"9/2"	""	"101597.24"	""	
"5d3.6s.6p"	"101863*"	"3/2"	""	"101863.74"	""	
""	"101975*"	"9/2"	""	"101975.48"	""	
""	"102444*"	"3/2"	""	"102444.5"	""	
""	"102504*"	"7/2"	""	"102504.01"	""	
""	"102902*"	"7/2"	""	"102902.38"	""	
""	"102980*"	"5/2"	""	"102980.06"	""	
""	"103139*"	"9/2"	""	"103139.49"	""	
""	"103629*"	"3/2"	""	"103629.58"	""	
""	"103880*"	"11/2"	""	"103880.12"	""	
""	"103908*"	"1/2"	""	"103908.4"	""	
""	"104145*"	"5/2"	""	"104145.96"	""	
"5d4.6p"	"104173*"	"9/2"	""	"104173.50"	""	
""	"104365*"	"5/2"	""	"104365.42"	""	
""	"104552*"	"7/2"	""	"104552.00"	""	
""	"104565*"	"3/2"	""	"104565.42"	""	
""	"104741*"	"1/2"	""	"104741.4"	""	
""	"104843*"	"7/2"	""	"104843.57"	""	
""	"105066*"	"3/2"	""	"105066.16"	""	
"5d4.(3G).6p"	"4H*"	"13/2"	""	"105130.18"	""	
""	"105231*"	"9/2"	""	"105231.14"	""	
"5d3.6s.6p"	"105448*"	"5/2"	""	"105448.80"	""	
"5d3.6s.6p"	"105505*"	"9/2"	""	"105505.8"	""	
""	"105508*"	"11/2"	""	"105508.74"	""	
""	"105984*"	"7/2"	""	"105984.55"	""	
""	"106007*"	"5/2"	""	"106007.90"	""	
""	"106211*"	"7/2"	""	"106211.02"	""	
"5d4.(3D).6p"	"4P*"	"1/2"	""	"106478.75"	""	
""	"106669*"	"7/2"	""	"106669.93"	""	
""	"106870*"	"5/2"	""	"106870.05"	""	
""	"107141*"	"5/2"	""	"107141.42"	""	
"5d4.(1I).6p"	"2I*"	"13/2"	""	"107385.70"	""	
"5d3.6s.6p"	"107421*"	"7/2"	""	"107421.26"	""	
"5d4.6p"	"107959*"	"11/2"	""	"107959.22"	""	
"5d4.(1I).6p"	"2K*"	"15/2"	""	"108563.21"	""	
""	"108625*"	"9/2"	""	"108625.11"	""	
""	"108855*"	"7/2"	""	"108855.91"	""	
""	"108864*"	"5/2"	""	"108864.14"	""	
"5d4.6p"	"108924*"	"11/2"	""	"108924.72"	""	
"5d3.6s.6p"	"109014*"	"9/2"	""	"109014.7"	""	
"5d4.6p"	"110134*"	"9/2"	""	"110134.96"	""	
""	"110180*"	"5/2"	""	"110180.06"	""	
""	"110812*"	"9/2"	""	"110812.23"	""	
""	"110994*"	"5/2"	""	"110994.1"	""	
"5d3.6s.6p"	"111037*"	"11/2"	""	"111037.2"	""	
""	"111151*"	"7/2"	""	"111151.60"	""	
"5d3.6s.6p"	"111235*"	"9/2"	""	"111235.52"	""	
""	"111868*"	"5/2"	""	"111868.40"	""	
"5d4.6p"	"112826*"	"11/2"	""	"112826.67"	""	
""	"113012*"	"7/2"	""	"113012.11"	""	
""	"113888*"	"5/2"	""	"113888.1"	""	
""	"114220*"	"9/2"	""	"114220.18"	""	
""	"114296*"	"5/2"	""	"114296.7"	""	
""	"114412*"	"7/2"	""	"114412.98"	""	
"5d3.6s.6p"	"114549*"	"11/2"	""	"114549.2"	""	
""	"115167*"	"7/2"	""	"115167.4"	""	
"5d4.6p"	"115336*"	"9/2"	""	"115336.80"	""	
""	"117929*"	"9/2"	""	"117929.36"	""	
""	"118701*"	"7/2"	""	"118701.09"	""	
"5d4.6p"	"119243*"	"11/2"	""	"119243.60"	""	
"5d3.6s.6p"	"120153*"	"7/2"	""	"120153.4"	""	
"5d3.6s.6p"	"120845*"	"13/2"	""	"120845.2"	""	
""	"120943*"	"11/2"	""	"120943.64"	""	
""	"121263*"	"7/2"	""	"121263.6"	""	
""	"123649*"	"9/2"	""	"123649.5"	""	
"5d3.6s.6p"	"123818*"	"11/2"	""	"123818.1"	""	
"5d3.6s.6p"	"124291*"	"9/2"	""	"124291.0"	""	
""	"124643*"	"9/2"	""	"124643.8"	""	
"5d3.6s.6p"	"125116*"	"11/2"	""	"125116.00"	""	
"5d3.6s.6p"	"126252*"	"7/2"	""	"126252.50"	""	
"5d3.6s.6p"	"126545*"	"13/2"	""	"126545.2"	""	
"5d3.6s.6p"	"137911*"	"13/2"	""	"137911.8"	""	
"Re IV (5d4 5D<0>)"	"Limit"	"---"	"("	"218000"	")"	
