Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f5.5s2.5p6"	"6H*"	"5/2"	""	"0"	""	
"Eu VI (4f5.5s2.5p5)"	"Limit"	"---"	"["	"510000"	"]"	
