Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"640649900"	")"	
"2p"	"2P*"	"3/2"	"("	"664575750"	")"	
"2s"	"2S"	"1/2"	"("	"641006000"	")"	
"3p"	"2P*"	"1/2"	"("	"766878000"	")"	
"3p"	"2P*"	"3/2"	"("	"774016000"	")"	
"3s"	"2S"	"1/2"	"("	"766995000"	")"	
"3d"	"2D"	"3/2"	"("	"774004710"	")"	
"3d"	"2D"	"5/2"	"("	"775929810"	")"	
""	"Limit"	"---"	"("	"862879000"	")"	
