Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2"	"1S"	"0"	""	"0.0"	""	
"1s.2s"	"3S"	"1"	"("	"4525353.68"	")"	
"1s.2p"	"3P*"	"0"	"("	"4586332.527"	")"	
"1s.2p"	"3P*"	"1"	"("	"4586391.327"	")"	
"1s.2p"	"3P*"	"2"	"("	"4586942.885"	")"	
"1s.2s"	"1S"	"0"	"("	"4588485.48"	")"	
"1s.2p"	"1P*"	"1"	"("	"4629308.169"	")"	
"1s.3s"	"3S"	"1"	"("	"5339665.5"	")"	
"1s.3p"	"3P*"	"0"	"("	"5356253.9"	")"	
"1s.3p"	"3P*"	"1"	"("	"5356277.1"	")"	
"1s.3p"	"3P*"	"2"	"("	"5356439.8"	")"	
"1s.3s"	"1S"	"0"	"("	"5356368.7"	")"	
"1s.3d"	"3D"	"1"	"("	"5365124.4"	")"	
"1s.3d"	"3D"	"2"	"("	"5365132.4"	")"	
"1s.3d"	"3D"	"3"	"("	"5365182.8"	")"	
"1s.3d"	"1D"	"2"	"("	"5365561.6"	")"	
"1s.3p"	"1P*"	"1"	"("	"5368219.4"	")"	
"1s.4s"	"3S"	"1"	"("	"5616302.2"	")"	
"1s.4s"	"1S"	"0"	"("	"5623064.5"	")"	
"1s.4p"	"3P*"	"0"	"("	"5623090.9"	")"	
"1s.4p"	"3P*"	"1"	"("	"5623101.5"	")"	
"1s.4p"	"3P*"	"2"	"("	"5623170.0"	")"	
"1s.4d"	"3D"	"1"	"("	"5626743"	")"	
"1s.4d"	"3D"	"2"	"("	"5626747"	")"	
"1s.4d"	"3D"	"3"	"("	"5626767"	")"	
"1s.4f"	"3F*"	"3"	"("	"5626960.0"	")"	
"1s.4f"	"3F*"	"2"	"("	"5626965.4"	")"	
"1s.4f"	"3F*"	"4"	"("	"5626977.8"	")"	
"1s.4d"	"1D"	"2"	"("	"5626977"	")"	
"1s.4f"	"1F*"	"3"	"("	"5626983.1"	")"	
"1s.4p"	"1P*"	"1"	"("	"5628022.9"	")"	
"1s.5s"	"3S"	"1"	"("	"5742570.6"	")"	
"1s.5s"	"1S"	"0"	"("	"5745963.5"	")"	
"1s.5p"	"3P*"	"0"	"("	"5745994.5"	")"	
"1s.5p"	"3P*"	"1"	"("	"5746000.1"	")"	
"1s.5p"	"3P*"	"2"	"("	"5746035.1"	")"	
"1s.5d"	"3D"	"1"	"("	"5747851"	")"	
"1s.5d"	"3D"	"2"	"("	"5747853"	")"	
"1s.5d"	"3D"	"3"	"("	"5747864"	")"	
"1s.5f"	"3F*"	"3"	"("	"5747967.8"	")"	
"1s.5f"	"3F*"	"2"	"("	"5747970.0"	")"	
"1s.5f"	"3F*"	"4"	"("	"5747975.8"	")"	
"1s.5f"	"1F*"	"3"	"("	"5747977.6"	")"	
"1s.5g"	"3G"	"4"	"("	"5747980.4"	")"	
"1s.5g"	"3G"	"3"	"("	"5747982.9"	")"	
"1s.5g"	"3G"	"5"	"("	"5747985.4"	")"	
"1s.5d"	"1D"	"2"	"("	"5747982"	")"	
"1s.5g"	"1G"	"4"	"("	"5747986.4"	")"	
"1s.5p"	"1P*"	"1"	"("	"5748491.7"	")"	
"1s.6s"	"3S"	"1"	"("	"5810594.2"	")"	
"1s.6s"	"1S"	"0"	"("	"5812534.4"	")"	
"1s.6p"	"3P*"	"0"	"("	"5812558.1"	")"	
"1s.6p"	"3P*"	"1"	"("	"5812561.4"	")"	
"1s.6p"	"3P*"	"2"	"("	"5812581.6"	")"	
"1s.6d"	"3D"	"1"	"("	"5813626.0"	")"	
"1s.6d"	"3D"	"2"	"("	"5813627.1"	")"	
"1s.6d"	"3D"	"3"	"("	"5813630.9"	")"	
"1s.6d"	"1D"	"2"	"("	"5813685.9"	")"	
"1s.6f"	"3F*"	"3"	"("	"5813691.4"	")"	
"1s.6f"	"3F*"	"2"	"("	"5813692.7"	")"	
"1s.6f"	"3F*"	"4"	"("	"5813695.9"	")"	
"1s.6f"	"1F*"	"3"	"("	"5813697.2"	")"	
"1s.6g"	"3G"	"4"	"("	"5813697.8"	")"	
"1s.6g"	"3G"	"3"	"("	"5813698.7"	")"	
