Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5f6.7s2"	"7F"	"0"	""	"0"	""	
"Pu II (5f6.7s 8F<1/2>)"	"Limit"	"---"	""	"48601"	""	
