Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2"	"1S"	"0"	""	"0"	""	
"1s.2s"	"3S"	"1"	"("	"834566200"	")"	
"1s.2p"	"3P*"	"1"	"("	"835714300"	")"	
"1s.2p"	"3P*"	"0"	"("	"836740600"	")"	
"1s.2p"	"3P*"	"2"	"("	"876974000"	")"	
"1s.2s"	"1S"	"0"	"("	"836811600"	")"	
"1s.2p"	"1P*"	"1"	"("	"877600100"	")"	
"1s.3p"	"3P*"	"2"	"("	"1014951800"	")"	
"Am XCV (1s 2S<1/2>)"	"Limit"	"---"	"("	"1127317400"	")"	
