Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3p6.3d2"	"3F"	"2"	""	"0"	""	
"3p6.3d2"	"3F"	"3"	""	"28135"	""	
"Mo XXIV (3d 2D<3/2>)"	"Limit"	"---"	"("	"8219000"	")"	
