Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f13.5s2"	"2F*"	"7/2"	""	"0"	""	
"Pt XIX (4f12.5s2 3H<6>)"	"Limit"	"---"	"("	"3590000"	")"	
