Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5s2.4f"	"2F*"	"5/2"	""	"0"	""	
"Sm XV (4f.5s 3F*<2>)"	"Limit"	"---"	"("	"2070000"	")"	
