Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2"	"1S"	"0"	""	"0.0"	""	
"1s.2s"	"3S"	"1"	"("	"22235615.63"	")"	
"1s.2p"	"3P*"	"0"	"("	"22377234.15"	")"	
"1s.2p"	"3P*"	"1"	"("	"22381379.9"	")"	
"1s.2p"	"3P*"	"2"	"("	"22398542.40"	")"	
"1s.2s"	"1S"	"0"	"("	"22389398.5"	")"	
"1s.2p"	"1P*"	"1"	"("	"22500114.4"	")"	
"1s.3s"	"3S"	"1"	"("	"26313779"	")"	
"1s.3p"	"3P*"	"0"	"("	"26352806"	")"	
"1s.3p"	"3P*"	"1"	"("	"26354064"	")"	
"1s.3p"	"3P*"	"2"	"("	"26359166"	")"	
"1s.3s"	"1S"	"0"	"("	"26354396"	")"	
"1s.3d"	"3D"	"1"	"("	"26380805"	")"	
"1s.3d"	"3D"	"2"	"("	"26380821"	")"	
"1s.3d"	"3D"	"3"	"("	"26382841"	")"	
"1s.3d"	"1D"	"2"	"("	"26383964"	")"	
"1s.3p"	"1P*"	"1"	"("	"26386713"	")"	
"1s.4s"	"3S"	"1"	"("	"27720809"	")"	
"1s.4p"	"3P*"	"0"	"("	"27736863"	")"	
"1s.4p"	"3P*"	"1"	"("	"27737396"	")"	
"1s.4p"	"3P*"	"2"	"("	"27739549"	")"	
"1s.4s"	"1S"	"0"	"("	"27737267"	")"	
"1s.4d"	"3D"	"1"	"("	"27748426"	")"	
"1s.4d"	"3D"	"2"	"("	"27748465"	")"	
"1s.4d"	"3D"	"3"	"("	"27749283"	")"	
"1s.4f"	"3F*"	"3"	"("	"27749823"	")"	
"1s.4f"	"3F*"	"2"	"("	"27749894"	")"	
"1s.4f"	"3F*"	"4"	"("	"27750328"	")"	
"1s.4d"	"1D"	"2"	"("	"27749877"	")"	
"1s.4f"	"1F*"	"3"	"("	"27750385"	")"	
"1s.4p"	"1P*"	"1"	"("	"27750816"	")"	
"1s.5s"	"3S"	"1"	"("	"28367517"	")"	
"1s.5p"	"3P*"	"0"	"("	"28375636"	")"	
"1s.5p"	"3P*"	"1"	"("	"28375910"	")"	
"1s.5p"	"3P*"	"2"	"("	"28377013"	")"	
"1s.5s"	"1S"	"0"	"("	"28375782"	")"	
"1s.5d"	"3D"	"1"	"("	"28381512"	")"	
"1s.5d"	"3D"	"2"	"("	"28381538"	")"	
"1s.5d"	"3D"	"3"	"("	"28381952"	")"	
"1s.5f"	"3F*"	"3"	"("	"28382241"	")"	
"1s.5f"	"3F*"	"2"	"("	"28382276"	")"	
"1s.5f"	"3F*"	"4"	"("	"28382498"	")"	
