Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"2s2.2p2"	"3P"	"0"	""	"0"	""	
"2s2.2p2"	"3P"	"1"	""	"396820"	""	
"2s2.2p2"	"3P"	"2"	""	"478200"	""	
"2s.2p3"	"3D*"	"1"	""	"1530200"	""	
"2s.2p3"	"3D*"	"2"	""	"1653800"	""	
"2s.2p3"	"3D*"	"3"	""	"1783500"	""	
"2s.2p3"	"3P*"	"0"	""	"1955900"	""	
"2s.2p3"	"3P*"	"1"	""	"1999100"	""	
"2s.2p3"	"3P*"	"2"	""	"2062900"	""	
"2s.2p3"	"3S*"	"1"	""	"2151900"	""	
"2p4"	"3P"	"0"	""	"3257800"	""	
"Kr XXXII (2p 2P*<1/2>)"	"Limit"	"---"	"["	"28910000"	"]"	
