Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d4"	"5D"	"0"	""	"0"	""	
"Dy XXVIII (4d3 4F<3/2>)"	"Limit"	"---"	"("	"7453000"	")"	
