Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2.9f"	"2F*"	"5/2"	"["	"141463.65"	"]"	
"1s2.9g"	"2G"	"9/2"	"["	"141463.95"	"]"	
"1s2.9g"	"2G"	"7/2"	"["	"141463.95"	"]"	
"1s2.9h"	"2H*"	"11/2"	"["	"141464.02"	"]"	
"1s2.9h"	"2H*"	"9/2"	"["	"141464.02"	"]"	
"1s2.10s"	"2S"	"1/2"	"["	"142255.84"	"]"	
"1s2.10p"	"2P*"	"1/2"	"["	"142449.30"	"]"	
"1s2.10p"	"2P*"	"3/2"	"["	"142449.35"	"]"	
"1s2.10f"	"2F*"	"7/2"	"["	"142493.33"	"]"	
"1s2.10f"	"2F*"	"5/2"	"["	"142493.33"	"]"	
"1s2.10g"	"2G"	"9/2"	"["	"142493.55"	"]"	
"1s2.10g"	"2G"	"7/2"	"["	"142493.55"	"]"	
"1s2.10h"	"2H*"	"11/2"	"["	"142493.60"	"]"	
"1s2.10h"	"2H*"	"9/2"	"["	"142493.60"	"]"	
"Be III (1s2 1S<0>)"	"Limit"	"---"	""	"146882.86"	""	
"1s.2s2"	"2S"	"1/2"	""	"922000"	"a"	
"1s.2s.2p"	"4P*"	"5/2"	""	"934593.0"	"+x"	
"1s.2s.2p"	"4P*"	"3/2"	""	"934593.0"	"+x"	
"1s.2s.2p"	"4P*"	"1/2"	""	"934593.0"	"+x"	
"1s.(2S).2s.2p.(3P*)"	"2P*"	"3/2"	""	"957768"	"a"	
"1s.(2S).2s.2p.(3P*)"	"2P*"	"1/2"	""	"957768"	"a"	
"1s.(2S).2s.2p.(1P*)"	"2P*"	"3/2"	""	"975800"	"a"	
"1s.(2S).2s.2p.(1P*)"	"2P*"	"1/2"	""	"975800"	"a"	
"1s.2p2"	"4P"	"5/2"	""	"977597.9"	"+x"	
"1s.2p2"	"4P"	"3/2"	""	"977597.9"	"+x"	
"1s.2p2"	"4P"	"1/2"	""	"977597.9"	"+x"	
"1s.2p2"	"2D"	"5/2"	""	"987370"	"a"	
"1s.2p2"	"2D"	"3/2"	""	"987370"	"a"	
"1s.2p2"	"2P"	"3/2"	""	"993109"	""	
"1s.2p2"	"2P"	"1/2"	""	"993109"	""	
"1s.2p2"	"2S"	"1/2"	""	"1014700"	"a"	
"1s.2s.3s"	"4S"	"3/2"	""	"1032653.6"	"+x"	
"1s.2s.(3S).3s"	"2S"	"1/2"	""	"1039000"	"a"	
"1s.2s.3p"	"4P*"	"3/2"	""	"1043670"	"+x"	
"1s.2s.3p"	"4P*"	"5/2"	""	"1043670"	"+x"	
"1s.2s.3p"	"4P*"	"1/2"	""	"1043670"	"+x"	
"1s.2s.(3S).3p"	"2P*"	"1/2"	""	"1044600"	"a"	
"1s.2s.(3S).3p"	"2P*"	"3/2"	""	"1044600"	"a"	
"1s.2s.3d"	"4D"	"7/2"	""	"1049908.3"	"+x"	
"1s.2s.3d"	"4D"	"5/2"	""	"1049908.3"	"+x"	
"1s.2s.3d"	"4D"	"3/2"	""	"1049908.3"	"+x"	
