Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4p6"	"1S"	"0"	""	"0"	""	
"Tl XLVII (4p5 2P*<3/2>)"	"Limit"	"---"	"("	"19736000"	")"	
