Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f11"	"4I*"	"15/2"	""	"0"	""	
"Pu XXXIX (4f10 5I<8>)"	"Limit"	"---"	"("	"12728000"	")"	
