Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"693154200"	")"	
"2p"	"2P*"	"3/2"	"("	"721345620"	")"	
"2s"	"2S"	"1/2"	"("	"693589000"	")"	
"3p"	"2P*"	"1/2"	"("	"830482000"	")"	
"3p"	"2P*"	"3/2"	"("	"838896000"	")"	
"3s"	"2S"	"1/2"	"("	"830623000"	")"	
"3d"	"2D"	"3/2"	"("	"838883700"	")"	
"3d"	"2D"	"5/2"	"("	"841110200"	")"	
""	"Limit"	"---"	"("	"934454000"	")"	
