Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5f2.6p6.6d"	"4I"	"11/2"	""	"0"	""	
"Pa IV (5f2.6p6 3H<4>)"	"Limit"	"---"	"["	"150000"	"]"	
