Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"767817000"	")"	
"2p"	"2P*"	"3/2"	"("	"802732600"	")"	
"2s"	"2S"	"1/2"	"("	"768381000"	")"	
"3p"	"2P*"	"1/2"	"("	"921150000"	")"	
"3p"	"2P*"	"3/2"	"("	"931575000"	")"	
"3s"	"2S"	"1/2"	"("	"921342000"	")"	
"3d"	"2D"	"3/2"	"("	"931560100"	")"	
"3d"	"2D"	"5/2"	"("	"934244100"	")"	
""	"Limit"	"---"	"("	"1036480000"	")"	
