Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f8"	"7F"	"6"	""	"0"	""	
"Bi XXXI (4f7 8S*<7/2>)"	"Limit"	"---"	"("	"8510000"	")"	
