Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f13.5p2"	"4F*"	"7/2"	""	"0"	""	
"Hf XI (4f12.5p2)"	"Limit"	"---"	"("	"1511000"	")"	
