Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2"	"1S"	"0"	""	"0.000"	""	
"1s.2s"	"3S"	"1"	"["	"956518.70"	"]"	
"1s.2s"	"1S"	"0"	"["	"981188.50"	"]"	
"1s.2p"	"3P*"	"1"	"["	"983371.80"	"]"	
"1s.2p"	"3P*"	"0"	"["	"983383.30"	"]"	
"1s.2p"	"3P*"	"2"	"["	"983386.60"	"]"	
"1s.2p"	"1P*"	"1"	"["	"997465.30"	"]"	
"1s.3s"	"3S"	"1"	"["	"1121199.30"	"]"	
"1s.3s"	"1S"	"0"	"["	"1127716.0"	"]"	
"1s.3p"	"3P*"	"0"	"["	"1128315.30"	"]"	
"1s.3p"	"3P*"	"1"	"["	"1128315.30"	"]"	
"1s.3p"	"3P*"	"2"	"["	"1128315.30"	"]"	
"1s.3d"	"3D"	"1"	"["	"1131394.1"	"]"	
"1s.3d"	"3D"	"2"	"["	"1131394.1"	"]"	
"1s.3d"	"3D"	"3"	"["	"1131394.1"	"]"	
"1s.3d"	"1D"	"2"	"["	"1131472.0"	"]"	
"1s.3p"	"1P*"	"1"	"["	"1132405.8"	"]"	
"1s.4s"	"3S"	"1"	"["	"1175311.20"	"]"	
"1s.4s"	"1S"	"0"	"["	"1177939.7"	"]"	
"1s.4p"	"3P*"	"0"	"["	"1178188.90"	"]"	
"1s.4p"	"3P*"	"1"	"["	"1178188.90"	"]"	
"1s.4p"	"3P*"	"2"	"["	"1178188.90"	"]"	
"1s.4d"	"3D"	"1"	"["	"1179467.30"	"]"	
"1s.4d"	"3D"	"2"	"["	"1179467.30"	"]"	
"1s.4d"	"3D"	"3"	"["	"1179467.30"	"]"	
"1s.4d"	"1D"	"2"	"["	"1179511.40"	"]"	
"1s.4f"	"1F*"	"3"	"["	"1179526.10"	"]"	
"1s.4f"	"3F*"	"2"	"["	"1179526.10"	"]"	
"1s.4f"	"3F*"	"3"	"["	"1179526.10"	"]"	
"1s.4f"	"3F*"	"4"	"["	"1179526.10"	"]"	
"1s.4p"	"1P*"	"1"	"["	"1179894.7"	"]"	
"1s.5s"	"3S"	"1"	"["	"1199626.20"	"]"	
"1s.5s"	"1S"	"0"	"["	"1200939.9"	"]"	
"1s.5p"	"3P*"	"0"	"["	"1201067.60"	"]"	
"1s.5p"	"3P*"	"1"	"["	"1201067.60"	"]"	
