Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f14.5p4"	"3P"	"2"	""	"0"	""	
"Tl XVII (4f14.5p3 2P*<3/2>)"	"Limit"	"---"	"("	"2950000"	")"	
