Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f8.5s2.5p5"	"*"	""	""	"0"	""	
"Dy VII (4f8.5s2.5p4)"	"Limit"	"---"	"("	"752000"	")"	
